Sentences,path
"Гүлжан Марқабаева , Алибек Алиев , Президент телерадиокешені көмегімен « Қорытынды жаңалықтар » .",audio2/5177.wav
Ересектерде осы арадан көп ( жүр ) өтетін көрінеді .,audio2/5178.wav
"Егер бағасын қымбаттатып жіберсек , келушілер азаяды .",audio2/5179.wav
Ал құрылыс қарқыны әдеттегідей ілгері жылжи бермек .,audio2/5180.wav
Тоқсан төрт мың тоғыз жүз тоқсан тоғыз .,audio2/5181.wav
Мүлкіне арест салынып немесе ( шетке ) шетелге шығуына уақытша шектеу .,audio2/5182.wav
"Ол барлық бюджеттен : республикалық бюджет , облыстық бюджет .",audio2/5183.wav
"Ардақ Асылханұлы , Аслан Демесбаев , « Қорытынды жаңалықтар » Қарағанды облысынан .",audio2/5184.wav
Оны пайдаланушылар саны екі мың он сегізінші жылы тоқсан бес мың болыпты .,audio2/5185.wav
Ал « Tаза әлем » жобасы бұл қоршаған ортаны қорғауға үйретеді .,audio2/5186.wav
Біз өте арзан бағамен сатамыз .,audio2/5187.wav
"Ал жалпы Атырау полициясы тарихында қызметтік міндеттерін мінсіз атқарып , азаматтардың өмірін қорғауға .",audio2/5188.wav
Қарағанды облысында үш жасар баланы өлтірді деп айыпталған күдіктіге сот үкім шығарды .,audio2/5189.wav
Бұл туралы қалалық әкімдіктің баспасөз қызметі хабарлады .,audio2/5190.wav
Тек екіжақты байланыс жоқ .,audio2/5191.wav
Екі мың он сегізінші жылы суды ластаған кәсіпорындарға экологтер жүз жеті миллион теңгенің айыппұлын салған .,audio2/5192.wav
Оқиға орнында сала мамандары тиісті жұмыстарды қолға алған .,audio2/5193.wav
Олар гүлдер саудасы қызатын сәтке әу бастан сақадай сай .,audio2/5194.wav
"Температураларыңыз болса , үйден шықпай , скорый шақыртасыздар .",audio2/5195.wav
"Елімізде төтенше жағдай енгізілгелі бүкіл мәдени ошақтар жабылып , іс-шаралар түгел тоқтады .",audio2/5196.wav
Бұл туралы қауымдастықтың халықаралық кеңесінде мәлім болды .,audio2/5197.wav
"Жоқ , мен ол кісіні жақсы көрем деп .",audio2/5198.wav
Олардың бәрі әкімшілік жауапкершілікке тартылды .,audio2/5199.wav
"Ал , бұрынғы тәртіп бойынша , олар қаладан тыс шыққан кезде ақша төлейтін .",audio2/5200.wav
ТМД елдерінде тұңғыш болып ашылған жаңа жүйе Талдықорғанда іске қосылды .,audio2/5201.wav
Жобадағы қазақстандық үлес тоқсан проценттен асады .,audio2/5202.wav
